,userid, movie_id, rating, tstamp 
2394,8e7cebf9a234c064b75016249f2ac65e,4409,4.0, 2001-09-29 18:34:37 
2395,8e7cebf9a234c064b75016249f2ac65e,4410,4.0, 2001-09-26 15:39:55 
2396,8e7cebf9a234c064b75016249f2ac65e,4412,3.0, 2003-01-05 15:49:03 
2397,8e7cebf9a234c064b75016249f2ac65e,4419,2.5, 2003-12-18 18:32:52 
2398,8e7cebf9a234c064b75016249f2ac65e,4420,4.0, 2005-06-18 11:20:14 
2399,8e7cebf9a234c064b75016249f2ac65e,4422,3.0, 2002-10-15 20:48:55 
2400,8e7cebf9a234c064b75016249f2ac65e,4423,3.5, 2003-07-15 12:38:56 
2401,8e7cebf9a234c064b75016249f2ac65e,4424,2.5, 2007-01-05 23:36:32 
2402,8e7cebf9a234c064b75016249f2ac65e,4425,1.5, 2014-06-14 21:14:25 
2403,8e7cebf9a234c064b75016249f2ac65e,4426,3.0, 2001-09-10 10:16:33 
2404,8e7cebf9a234c064b75016249f2ac65e,4427,5.0, 2002-03-14 17:46:10 
2405,8e7cebf9a234c064b75016249f2ac65e,4428,3.0, 2003-06-02 11:17:41 
2406,8e7cebf9a234c064b75016249f2ac65e,4429,2.0, 2001-09-16 13:12:58 
2407,8e7cebf9a234c064b75016249f2ac65e,4431,3.5, 2009-11-06 20:00:15 
2408,8e7cebf9a234c064b75016249f2ac65e,4432,5.0, 2001-09-10 10:16:34 
2409,8e7cebf9a234c064b75016249f2ac65e,4433,3.0, 2001-09-16 13:12:06 
2410,8e7cebf9a234c064b75016249f2ac65e,4443,4.0, 2001-09-21 14:10:18 
2411,8e7cebf9a234c064b75016249f2ac65e,4447,2.0, 2002-05-20 20:58:58 
2412,8e7cebf9a234c064b75016249f2ac65e,4448,4.0, 2002-01-12 20:10:45 
2413,8e7cebf9a234c064b75016249f2ac65e,4451,3.5, 2003-09-27 12:48:18 
2414,8e7cebf9a234c064b75016249f2ac65e,4452,3.0, 2002-01-13 21:12:41 
2415,8e7cebf9a234c064b75016249f2ac65e,4453,4.0, 2003-02-14 09:01:28 
2416,8e7cebf9a234c064b75016249f2ac65e,4458,3.0, 2003-11-29 19:20:55 
2417,8e7cebf9a234c064b75016249f2ac65e,4463,3.5, 2004-05-10 22:50:14 
2418,8e7cebf9a234c064b75016249f2ac65e,4464,4.0, 2001-09-28 10:34:46 
2419,8e7cebf9a234c064b75016249f2ac65e,4465,4.0, 2001-09-21 11:47:57 
2420,8e7cebf9a234c064b75016249f2ac65e,4466,3.0, 2004-11-04 12:55:47 
2421,8e7cebf9a234c064b75016249f2ac65e,4467,5.0, 2001-09-12 10:53:08 
2422,8e7cebf9a234c064b75016249f2ac65e,4471,3.0, 2001-09-29 19:01:32 
2423,8e7cebf9a234c064b75016249f2ac65e,4473,4.0, 2001-09-28 11:25:13 
2424,8e7cebf9a234c064b75016249f2ac65e,4474,3.0, 2003-01-10 18:30:21 
2425,8e7cebf9a234c064b75016249f2ac65e,4475,4.0, 2001-09-10 10:39:46 
2426,8e7cebf9a234c064b75016249f2ac65e,4476,2.0, 2001-09-28 12:41:06 
2427,8e7cebf9a234c064b75016249f2ac65e,4478,4.0, 2001-09-21 11:42:12 
2428,8e7cebf9a234c064b75016249f2ac65e,4479,4.0, 2001-09-28 11:11:54 
2429,8e7cebf9a234c064b75016249f2ac65e,4481,2.0, 2008-07-16 16:47:05 
2430,8e7cebf9a234c064b75016249f2ac65e,4482,3.0, 2001-09-28 11:20:49 
2431,8e7cebf9a234c064b75016249f2ac65e,4483,2.0, 2001-09-29 19:03:57 
2432,8e7cebf9a234c064b75016249f2ac65e,4484,4.0, 2001-09-19 07:50:33 
2433,8e7cebf9a234c064b75016249f2ac65e,4486,5.0, 2001-09-21 11:56:39 
2434,8e7cebf9a234c064b75016249f2ac65e,4487,1.0, 2001-09-29 18:39:01 
2435,8e7cebf9a234c064b75016249f2ac65e,4488,4.0, 2001-09-21 14:09:44 
2436,8e7cebf9a234c064b75016249f2ac65e,4489,4.0, 2001-09-21 14:01:56 
2437,8e7cebf9a234c064b75016249f2ac65e,4490,3.0, 2001-09-29 18:52:57 
2438,8e7cebf9a234c064b75016249f2ac65e,4491,3.0, 2001-09-21 14:02:58 
2439,8e7cebf9a234c064b75016249f2ac65e,4495,4.0, 2001-12-11 18:14:34 
2440,8e7cebf9a234c064b75016249f2ac65e,4496,4.0, 2001-09-28 11:26:39 
2441,8e7cebf9a234c064b75016249f2ac65e,4497,2.0, 2016-04-08 19:31:44 
2442,8e7cebf9a234c064b75016249f2ac65e,4498,4.0, 2001-09-21 11:54:54 
2443,8e7cebf9a234c064b75016249f2ac65e,4499,5.0, 2001-09-10 12:34:31 
2444,8e7cebf9a234c064b75016249f2ac65e,4501,3.0, 2001-09-29 18:58:00 
2445,8e7cebf9a234c064b75016249f2ac65e,4503,4.0, 2001-09-28 11:27:04 
2446,8e7cebf9a234c064b75016249f2ac65e,4504,2.0, 2001-09-29 18:54:55 
2447,8e7cebf9a234c064b75016249f2ac65e,4506,4.0, 2001-09-21 11:41:43 
2448,8e7cebf9a234c064b75016249f2ac65e,4508,3.0, 2001-09-27 11:09:04 
2449,8e7cebf9a234c064b75016249f2ac65e,4509,4.0, 2001-09-28 11:42:50 
2450,8e7cebf9a234c064b75016249f2ac65e,4510,4.0, 2001-09-29 19:03:41 
2451,8e7cebf9a234c064b75016249f2ac65e,4511,2.0, 2001-09-18 12:37:48 
2452,8e7cebf9a234c064b75016249f2ac65e,4512,2.0, 2001-09-29 19:05:04 
2453,8e7cebf9a234c064b75016249f2ac65e,4514,0.5, 2014-12-04 11:49:26 
2454,8e7cebf9a234c064b75016249f2ac65e,4515,5.0, 2001-09-21 11:42:12 
2455,8e7cebf9a234c064b75016249f2ac65e,4516,2.0, 2001-09-10 10:30:00 
2456,8e7cebf9a234c064b75016249f2ac65e,4520,2.0, 2001-09-29 18:34:16 
2457,8e7cebf9a234c064b75016249f2ac65e,4521,4.0, 2001-09-10 12:34:04 
2458,8e7cebf9a234c064b75016249f2ac65e,4522,4.0, 2001-09-10 13:05:55 
2459,8e7cebf9a234c064b75016249f2ac65e,4523,3.0, 2001-09-26 15:51:46 
2460,8e7cebf9a234c064b75016249f2ac65e,4524,3.0, 2001-09-28 11:41:57 
2461,8e7cebf9a234c064b75016249f2ac65e,4525,3.0, 2001-09-21 14:05:04 
2462,8e7cebf9a234c064b75016249f2ac65e,4526,2.0, 2009-05-02 16:13:18 
2463,8e7cebf9a234c064b75016249f2ac65e,4528,2.0, 2001-09-29 18:50:40 
2464,8e7cebf9a234c064b75016249f2ac65e,4529,2.0, 2001-09-16 13:13:42 
2465,8e7cebf9a234c064b75016249f2ac65e,4531,3.0, 2001-09-28 11:27:04 
2466,8e7cebf9a234c064b75016249f2ac65e,4535,5.0, 2001-09-10 10:35:57 
2467,8e7cebf9a234c064b75016249f2ac65e,4537,5.0, 2001-09-10 11:53:35 
2468,8e7cebf9a234c064b75016249f2ac65e,4538,3.0, 2002-08-31 15:48:24 
2469,8e7cebf9a234c064b75016249f2ac65e,4541,4.0, 2001-09-28 11:21:58 
2470,8e7cebf9a234c064b75016249f2ac65e,4543,3.0, 2001-09-10 13:35:22 
2471,8e7cebf9a234c064b75016249f2ac65e,4544,2.0, 2001-09-16 13:14:53 
2472,8e7cebf9a234c064b75016249f2ac65e,4545,2.0, 2001-09-29 18:33:00 
2473,8e7cebf9a234c064b75016249f2ac65e,4546,5.0, 2001-09-10 10:29:18 
2474,8e7cebf9a234c064b75016249f2ac65e,4547,3.0, 2001-09-21 14:02:17 
2475,8e7cebf9a234c064b75016249f2ac65e,4548,4.0, 2001-09-29 18:33:33 
2476,8e7cebf9a234c064b75016249f2ac65e,4550,3.0, 2001-09-26 15:42:46 
2477,8e7cebf9a234c064b75016249f2ac65e,4555,3.5, 2007-04-05 22:02:47 
2478,8e7cebf9a234c064b75016249f2ac65e,4556,1.0, 2001-09-29 18:53:11 
2479,8e7cebf9a234c064b75016249f2ac65e,4557,4.0, 2001-09-12 10:50:48 
2480,8e7cebf9a234c064b75016249f2ac65e,4558,4.0, 2001-09-21 14:14:00 
2481,8e7cebf9a234c064b75016249f2ac65e,4559,2.0, 2002-05-18 10:55:19 
2482,8e7cebf9a234c064b75016249f2ac65e,4560,2.0, 2001-09-29 18:34:37 
2483,8e7cebf9a234c064b75016249f2ac65e,4562,4.0, 2001-09-12 10:55:53 
2484,8e7cebf9a234c064b75016249f2ac65e,4564,5.0, 2001-09-21 11:58:32 
2485,8e7cebf9a234c064b75016249f2ac65e,4568,3.0, 2008-07-02 11:36:25 
2486,8e7cebf9a234c064b75016249f2ac65e,4569,2.5, 2008-07-02 11:36:19 
2487,8e7cebf9a234c064b75016249f2ac65e,4570,5.0, 2001-09-10 12:17:18 
2488,8e7cebf9a234c064b75016249f2ac65e,4571,3.5, 2007-03-04 19:34:26 
2489,8e7cebf9a234c064b75016249f2ac65e,4572,3.0, 2001-09-21 14:08:46 
2490,8e7cebf9a234c064b75016249f2ac65e,4573,3.0, 2001-09-10 10:30:00 
2491,8e7cebf9a234c064b75016249f2ac65e,4574,1.0, 2001-09-29 18:31:05 
2492,8e7cebf9a234c064b75016249f2ac65e,4575,4.0, 2001-09-27 19:54:13 
2493,8e7cebf9a234c064b75016249f2ac65e,4577,5.0, 2001-09-21 14:09:44 
2494,8e7cebf9a234c064b75016249f2ac65e,4578,4.0, 2001-09-21 11:29:50 
2495,8e7cebf9a234c064b75016249f2ac65e,4579,2.0, 2001-09-22 18:26:30 
2496,8e7cebf9a234c064b75016249f2ac65e,4581,4.0, 2001-09-28 11:25:13 
2497,8e7cebf9a234c064b75016249f2ac65e,4583,3.0, 2001-09-10 13:44:53 
2498,8e7cebf9a234c064b75016249f2ac65e,4585,4.0, 2001-09-21 14:12:21 
2499,8e7cebf9a234c064b75016249f2ac65e,4586,4.0, 2005-10-17 18:22:26 
2500,8e7cebf9a234c064b75016249f2ac65e,4587,2.0, 2001-09-21 14:09:08 
2501,8e7cebf9a234c064b75016249f2ac65e,4589,4.0, 2001-09-16 13:14:28 
2502,8e7cebf9a234c064b75016249f2ac65e,4590,4.0, 2001-09-27 08:12:57 
2503,8e7cebf9a234c064b75016249f2ac65e,4591,5.0, 2001-09-21 11:48:18 
2504,8e7cebf9a234c064b75016249f2ac65e,4593,2.0, 2001-09-28 12:39:42 
2505,8e7cebf9a234c064b75016249f2ac65e,4595,4.0, 2001-09-28 11:24:25 
2506,8e7cebf9a234c064b75016249f2ac65e,4596,1.0, 2001-09-29 19:06:48 
2507,8e7cebf9a234c064b75016249f2ac65e,4599,3.0, 2001-09-28 14:24:22 
2508,8e7cebf9a234c064b75016249f2ac65e,4600,4.0, 2001-09-29 18:18:12 
2509,8e7cebf9a234c064b75016249f2ac65e,4602,3.0, 2001-09-29 18:42:09 
2510,8e7cebf9a234c064b75016249f2ac65e,4603,4.0, 2001-09-28 12:40:00 
2511,8e7cebf9a234c064b75016249f2ac65e,4604,3.0, 2001-09-29 19:06:22 
2512,8e7cebf9a234c064b75016249f2ac65e,4605,2.0, 2001-09-16 13:13:42 
2513,8e7cebf9a234c064b75016249f2ac65e,4606,2.0, 2001-09-21 14:12:40 
2514,8e7cebf9a234c064b75016249f2ac65e,4608,4.0, 2001-09-28 12:43:04 
2515,8e7cebf9a234c064b75016249f2ac65e,4609,5.0, 2001-09-10 12:22:21 
2516,8e7cebf9a234c064b75016249f2ac65e,4610,4.0, 2001-09-29 18:20:17 
2517,8e7cebf9a234c064b75016249f2ac65e,4611,3.5, 2004-11-04 12:55:34 
2518,8e7cebf9a234c064b75016249f2ac65e,4612,5.0, 2001-09-10 17:17:08 
2519,8e7cebf9a234c064b75016249f2ac65e,4613,4.0, 2001-09-29 18:39:01 
2520,8e7cebf9a234c064b75016249f2ac65e,4614,1.0, 2001-09-29 18:52:38 
2521,8e7cebf9a234c064b75016249f2ac65e,4616,4.0, 2001-09-21 11:47:33 
2522,8e7cebf9a234c064b75016249f2ac65e,4617,5.0, 2001-09-16 13:12:58 
2523,8e7cebf9a234c064b75016249f2ac65e,4618,2.0, 2001-09-29 18:40:28 
2524,8e7cebf9a234c064b75016249f2ac65e,4621,3.0, 2001-09-10 10:15:01 
2525,8e7cebf9a234c064b75016249f2ac65e,4623,4.0, 2001-09-25 14:49:24 
2526,8e7cebf9a234c064b75016249f2ac65e,4625,1.0, 2001-09-29 18:51:25 
2527,8e7cebf9a234c064b75016249f2ac65e,4626,4.0, 2001-09-28 11:30:37 
2528,8e7cebf9a234c064b75016249f2ac65e,4627,5.0, 2001-09-21 11:30:07 
2529,8e7cebf9a234c064b75016249f2ac65e,4628,4.0, 2001-09-21 11:54:54 
2530,8e7cebf9a234c064b75016249f2ac65e,4632,4.0, 2001-09-29 18:40:28 
2531,8e7cebf9a234c064b75016249f2ac65e,4634,4.0, 2001-09-28 14:24:22 
2532,8e7cebf9a234c064b75016249f2ac65e,4635,3.0, 2001-09-29 18:53:44 
2533,8e7cebf9a234c064b75016249f2ac65e,4638,2.5, 2017-04-17 23:59:47 
2534,8e7cebf9a234c064b75016249f2ac65e,4639,5.0, 2001-09-27 08:14:44 
2535,8e7cebf9a234c064b75016249f2ac65e,4641,5.0, 2002-03-07 18:39:15 
2536,8e7cebf9a234c064b75016249f2ac65e,4642,5.0, 2002-01-18 19:30:04 
2537,8e7cebf9a234c064b75016249f2ac65e,4643,2.5, 2004-07-16 21:55:02 
2538,8e7cebf9a234c064b75016249f2ac65e,4644,4.0, 2002-10-17 16:01:24 
2539,8e7cebf9a234c064b75016249f2ac65e,4645,3.0, 2016-08-30 20:35:21 
2540,8e7cebf9a234c064b75016249f2ac65e,4646,3.5, 2008-09-01 11:49:26 
2541,8e7cebf9a234c064b75016249f2ac65e,4649,3.5, 2013-05-04 11:37:29 
2542,8e7cebf9a234c064b75016249f2ac65e,4650,3.0, 2001-09-28 11:26:20 
2543,8e7cebf9a234c064b75016249f2ac65e,4651,2.0, 2001-09-29 18:44:51 
2544,8e7cebf9a234c064b75016249f2ac65e,4654,1.5, 2018-03-27 22:22:46 
2545,8e7cebf9a234c064b75016249f2ac65e,4655,4.0, 2001-09-19 09:33:20 
2546,8e7cebf9a234c064b75016249f2ac65e,4659,2.0, 2001-09-28 11:17:58 
2547,8e7cebf9a234c064b75016249f2ac65e,4661,5.0, 2001-09-21 11:41:23 
2548,8e7cebf9a234c064b75016249f2ac65e,4662,4.0, 2001-09-29 18:36:15 
2549,8e7cebf9a234c064b75016249f2ac65e,4663,3.0, 2001-09-29 18:59:57 
2550,8e7cebf9a234c064b75016249f2ac65e,4664,5.0, 2001-09-21 11:53:46 
2551,8e7cebf9a234c064b75016249f2ac65e,4665,1.0, 2002-08-17 21:31:05 
2552,8e7cebf9a234c064b75016249f2ac65e,4666,1.0, 2001-09-29 18:38:40 
2553,8e7cebf9a234c064b75016249f2ac65e,4670,2.5, 2012-07-09 10:18:20 
2554,8e7cebf9a234c064b75016249f2ac65e,4672,4.0, 2001-09-21 14:08:27 
2555,8e7cebf9a234c064b75016249f2ac65e,4673,2.0, 2001-09-29 18:54:55 
2556,8e7cebf9a234c064b75016249f2ac65e,4675,4.0, 2001-09-29 18:51:25 
2557,8e7cebf9a234c064b75016249f2ac65e,4677,3.0, 2001-09-28 12:40:26 
2558,8e7cebf9a234c064b75016249f2ac65e,4678,3.0, 2001-09-21 11:43:20 
2559,8e7cebf9a234c064b75016249f2ac65e,4679,4.0, 2001-09-21 11:57:42 
2560,8e7cebf9a234c064b75016249f2ac65e,4680,1.0, 2001-09-29 18:21:02 
2561,8e7cebf9a234c064b75016249f2ac65e,4681,4.0, 2001-09-28 11:31:21 
2562,8e7cebf9a234c064b75016249f2ac65e,4684,3.0, 2001-09-29 19:01:05 
2563,8e7cebf9a234c064b75016249f2ac65e,4688,4.0, 2001-09-21 11:34:54 
2564,8e7cebf9a234c064b75016249f2ac65e,4690,3.0, 2005-08-25 21:35:50 
2565,8e7cebf9a234c064b75016249f2ac65e,4694,3.0, 2008-07-10 11:12:05 
2566,8e7cebf9a234c064b75016249f2ac65e,4695,3.0, 2004-08-24 09:40:12 
2567,8e7cebf9a234c064b75016249f2ac65e,4696,4.0, 2001-09-16 13:15:09 
2568,8e7cebf9a234c064b75016249f2ac65e,4701,3.5, 2006-06-14 10:49:30 
2569,8e7cebf9a234c064b75016249f2ac65e,4703,5.0, 2001-09-10 10:16:55 
2570,8e7cebf9a234c064b75016249f2ac65e,4704,4.0, 2001-09-16 13:13:26 
2571,8e7cebf9a234c064b75016249f2ac65e,4705,4.5, 2007-01-12 21:14:49 
2572,8e7cebf9a234c064b75016249f2ac65e,4706,2.5, 2007-01-27 15:51:53 
2573,8e7cebf9a234c064b75016249f2ac65e,4707,1.0, 2002-05-20 18:59:13 
2574,8e7cebf9a234c064b75016249f2ac65e,4708,2.0, 2001-09-10 10:16:34 
2575,8e7cebf9a234c064b75016249f2ac65e,4709,4.0, 2001-09-28 11:32:30 
2576,8e7cebf9a234c064b75016249f2ac65e,4710,4.0, 2001-09-16 13:12:07 
2577,8e7cebf9a234c064b75016249f2ac65e,4711,3.5, 2006-05-29 10:40:26 
2578,8e7cebf9a234c064b75016249f2ac65e,4714,1.0, 2001-09-16 19:34:28 
2579,8e7cebf9a234c064b75016249f2ac65e,4716,2.0, 2014-03-15 20:06:58 
2580,8e7cebf9a234c064b75016249f2ac65e,4719,4.0, 2002-07-12 22:24:17 
2581,8e7cebf9a234c064b75016249f2ac65e,4720,3.0, 2002-08-29 21:23:26 
2582,8e7cebf9a234c064b75016249f2ac65e,4727,2.5, 2005-09-10 22:37:30 
2583,8e7cebf9a234c064b75016249f2ac65e,4728,3.0, 2002-10-01 20:35:07 
2584,8e7cebf9a234c064b75016249f2ac65e,4731,2.0, 2006-11-05 16:02:08 
2585,8e7cebf9a234c064b75016249f2ac65e,4733,4.0, 2002-05-12 13:02:51 
2586,8e7cebf9a234c064b75016249f2ac65e,4734,4.0, 2002-07-19 20:00:11 
2587,8e7cebf9a234c064b75016249f2ac65e,4741,4.0, 2011-05-14 12:55:41 
2588,8e7cebf9a234c064b75016249f2ac65e,4751,3.0, 2001-12-06 21:38:51 
2589,8e7cebf9a234c064b75016249f2ac65e,4768,3.0, 2010-02-20 16:22:04 
2590,8e7cebf9a234c064b75016249f2ac65e,4769,4.0, 2003-12-15 16:37:32 
2591,8e7cebf9a234c064b75016249f2ac65e,4770,3.0, 2002-12-26 22:38:00 
2592,8e7cebf9a234c064b75016249f2ac65e,4772,4.0, 2004-02-15 21:50:10 
2593,8e7cebf9a234c064b75016249f2ac65e,4774,2.0, 2003-01-28 16:53:23 
2594,8e7cebf9a234c064b75016249f2ac65e,4776,5.0, 2002-03-20 23:40:59 
2595,8e7cebf9a234c064b75016249f2ac65e,4779,5.0, 2004-01-25 16:45:15 
2596,8e7cebf9a234c064b75016249f2ac65e,4780,3.5, 2007-08-11 23:06:04 
2597,8e7cebf9a234c064b75016249f2ac65e,4782,3.0, 2003-03-17 11:51:22 
2598,8e7cebf9a234c064b75016249f2ac65e,4784,5.0, 2001-09-10 10:20:03 
2599,8e7cebf9a234c064b75016249f2ac65e,4786,1.0, 2002-11-22 21:21:31 
2600,8e7cebf9a234c064b75016249f2ac65e,4787,5.0, 2001-09-16 13:11:49 
2601,8e7cebf9a234c064b75016249f2ac65e,4795,5.0, 2001-09-16 13:11:24 
2602,8e7cebf9a234c064b75016249f2ac65e,4796,5.0, 2001-09-16 13:11:24 
2603,8e7cebf9a234c064b75016249f2ac65e,4797,3.5, 2009-12-23 17:08:45 
2604,8e7cebf9a234c064b75016249f2ac65e,4798,4.0, 2002-08-27 18:28:32 
2605,8e7cebf9a234c064b75016249f2ac65e,4799,4.0, 2001-09-16 13:11:35 
2606,8e7cebf9a234c064b75016249f2ac65e,4801,4.0, 2004-05-29 19:05:10 
2607,8e7cebf9a234c064b75016249f2ac65e,4802,5.0, 2001-09-16 13:11:24 
2608,8e7cebf9a234c064b75016249f2ac65e,4803,4.0, 2001-09-16 13:11:09 
2609,8e7cebf9a234c064b75016249f2ac65e,4804,3.5, 2003-09-15 18:59:26 
2610,8e7cebf9a234c064b75016249f2ac65e,4805,4.0, 2001-09-16 13:11:24 
2611,8e7cebf9a234c064b75016249f2ac65e,4806,3.0, 2001-09-16 13:11:09 
2612,8e7cebf9a234c064b75016249f2ac65e,4807,1.0, 2001-09-16 13:15:21 
2613,8e7cebf9a234c064b75016249f2ac65e,4809,5.0, 2001-09-16 19:32:55 
2614,8e7cebf9a234c064b75016249f2ac65e,4814,3.0, 2002-04-25 00:12:21 
2615,8e7cebf9a234c064b75016249f2ac65e,4815,3.0, 2002-03-28 21:52:39 
2616,8e7cebf9a234c064b75016249f2ac65e,4816,2.5, 2008-11-29 10:04:52 
2617,8e7cebf9a234c064b75016249f2ac65e,4824,4.0, 2003-05-08 14:54:33 
2618,8e7cebf9a234c064b75016249f2ac65e,4826,4.0, 2001-09-26 14:04:43 
2619,8e7cebf9a234c064b75016249f2ac65e,4830,4.0, 2003-01-19 18:26:04 
2620,8e7cebf9a234c064b75016249f2ac65e,4832,4.0, 2001-09-26 14:04:43 
2621,8e7cebf9a234c064b75016249f2ac65e,4833,4.0, 2001-12-04 18:44:21 
2622,8e7cebf9a234c064b75016249f2ac65e,4835,3.0, 2001-09-26 14:04:21 
2623,8e7cebf9a234c064b75016249f2ac65e,4837,2.5, 2011-12-30 22:14:37 
2624,8e7cebf9a234c064b75016249f2ac65e,4840,4.0, 2001-09-26 14:04:21 
2625,8e7cebf9a234c064b75016249f2ac65e,4844,4.0, 2002-09-01 22:48:53 
2626,8e7cebf9a234c064b75016249f2ac65e,4848,3.0, 2002-05-08 14:53:04 
2627,8e7cebf9a234c064b75016249f2ac65e,4849,5.0, 2002-12-19 21:01:21 
2628,8e7cebf9a234c064b75016249f2ac65e,4851,2.5, 2004-04-08 18:27:50 
2629,8e7cebf9a234c064b75016249f2ac65e,4852,2.0, 2002-07-17 11:23:49 
2630,8e7cebf9a234c064b75016249f2ac65e,4854,2.0, 2001-10-01 20:10:22 
2631,8e7cebf9a234c064b75016249f2ac65e,4855,4.0, 2001-10-01 20:10:05 
2632,8e7cebf9a234c064b75016249f2ac65e,4857,5.0, 2001-10-01 20:10:05 
2633,8e7cebf9a234c064b75016249f2ac65e,4859,3.0, 2001-10-01 20:10:05 
2634,8e7cebf9a234c064b75016249f2ac65e,4860,3.0, 2001-10-01 20:10:05 
2635,8e7cebf9a234c064b75016249f2ac65e,4862,3.0, 2001-10-01 20:10:05 
2636,8e7cebf9a234c064b75016249f2ac65e,4865,2.0, 2003-04-05 08:25:09 
2637,8e7cebf9a234c064b75016249f2ac65e,4866,3.0, 2003-02-28 21:06:40 
2638,8e7cebf9a234c064b75016249f2ac65e,4871,5.0, 2002-12-26 22:36:44 
2639,8e7cebf9a234c064b75016249f2ac65e,4873,3.0, 2002-12-15 21:15:27 
2640,8e7cebf9a234c064b75016249f2ac65e,4874,4.0, 2002-09-29 21:54:57 
2641,8e7cebf9a234c064b75016249f2ac65e,4878,2.5, 2003-08-09 13:03:02 
2642,8e7cebf9a234c064b75016249f2ac65e,4880,4.0, 2002-09-21 22:16:23 
2643,8e7cebf9a234c064b75016249f2ac65e,4881,5.0, 2001-11-24 00:50:50 
2644,8e7cebf9a234c064b75016249f2ac65e,4885,3.0, 2002-11-01 19:00:42 
2645,8e7cebf9a234c064b75016249f2ac65e,4886,5.0, 2001-11-09 20:44:05 
2646,8e7cebf9a234c064b75016249f2ac65e,4887,1.0, 2012-05-17 11:44:13 
2647,8e7cebf9a234c064b75016249f2ac65e,4888,5.0, 2002-12-10 20:56:28 
2648,8e7cebf9a234c064b75016249f2ac65e,4889,4.0, 2002-04-27 20:37:08 
2649,8e7cebf9a234c064b75016249f2ac65e,4890,2.5, 2015-12-13 15:55:16 
2650,8e7cebf9a234c064b75016249f2ac65e,4895,1.0, 2002-10-18 22:56:56 
2651,8e7cebf9a234c064b75016249f2ac65e,4896,4.0, 2002-06-05 20:59:27 
2652,8e7cebf9a234c064b75016249f2ac65e,4898,4.0, 2003-04-01 18:06:53 
2653,8e7cebf9a234c064b75016249f2ac65e,4899,1.5, 2004-04-25 19:51:51 
2654,8e7cebf9a234c064b75016249f2ac65e,4901,3.0, 2002-09-22 22:15:51 
2655,8e7cebf9a234c064b75016249f2ac65e,4903,4.0, 2002-02-16 21:16:11 
2656,8e7cebf9a234c064b75016249f2ac65e,4909,3.5, 2004-05-12 11:25:17 
2657,8e7cebf9a234c064b75016249f2ac65e,4911,2.0, 2003-03-19 10:18:42 
2658,8e7cebf9a234c064b75016249f2ac65e,4912,4.0, 2002-07-16 20:59:46 
2659,8e7cebf9a234c064b75016249f2ac65e,4914,4.0, 2001-11-11 22:28:23 
2660,8e7cebf9a234c064b75016249f2ac65e,4917,2.0, 2004-11-21 15:50:35 
2661,8e7cebf9a234c064b75016249f2ac65e,4918,4.0, 2001-11-11 22:27:56 
2662,8e7cebf9a234c064b75016249f2ac65e,4920,5.0, 2001-11-11 22:27:56 
2663,8e7cebf9a234c064b75016249f2ac65e,4921,5.0, 2001-11-11 22:27:56 
2664,8e7cebf9a234c064b75016249f2ac65e,4925,5.0, 2001-11-12 12:43:24 
2665,8e7cebf9a234c064b75016249f2ac65e,4926,4.0, 2008-06-21 19:46:55 
2666,8e7cebf9a234c064b75016249f2ac65e,4927,1.0, 2001-11-12 12:43:24 
2667,8e7cebf9a234c064b75016249f2ac65e,4928,3.0, 2001-11-12 12:43:24 
2668,8e7cebf9a234c064b75016249f2ac65e,4929,4.0, 2001-11-12 12:43:24 
2669,8e7cebf9a234c064b75016249f2ac65e,4930,4.0, 2001-11-12 12:43:24 
2670,8e7cebf9a234c064b75016249f2ac65e,4932,2.0, 2001-11-12 12:42:54 
2671,8e7cebf9a234c064b75016249f2ac65e,4933,2.5, 2012-12-15 10:30:30 
2672,8e7cebf9a234c064b75016249f2ac65e,4937,4.0, 2001-11-12 12:42:54 
2673,8e7cebf9a234c064b75016249f2ac65e,4939,2.0, 2001-11-12 12:42:54 
2674,8e7cebf9a234c064b75016249f2ac65e,4941,3.0, 2001-11-12 12:42:54 
2675,8e7cebf9a234c064b75016249f2ac65e,4949,1.0, 2001-11-19 08:20:20 
2676,8e7cebf9a234c064b75016249f2ac65e,4950,2.0, 2001-11-19 08:20:20 
2677,8e7cebf9a234c064b75016249f2ac65e,4951,3.0, 2001-11-19 08:20:20 
2678,8e7cebf9a234c064b75016249f2ac65e,4954,3.0, 2001-11-19 08:20:20 
2679,8e7cebf9a234c064b75016249f2ac65e,4956,3.0, 2003-09-22 18:22:58 
2680,8e7cebf9a234c064b75016249f2ac65e,4957,4.0, 2001-11-19 08:20:20 
2681,8e7cebf9a234c064b75016249f2ac65e,4958,3.0, 2002-06-21 20:36:18 
2682,8e7cebf9a234c064b75016249f2ac65e,4959,1.5, 2004-07-22 12:44:59 
2683,8e7cebf9a234c064b75016249f2ac65e,4960,3.5, 2004-04-21 21:42:39 
2684,8e7cebf9a234c064b75016249f2ac65e,4963,4.0, 2001-12-22 21:42:58 
2685,8e7cebf9a234c064b75016249f2ac65e,4966,3.5, 2008-06-02 14:17:53 
2686,8e7cebf9a234c064b75016249f2ac65e,4967,3.5, 2003-06-27 20:17:55 
2687,8e7cebf9a234c064b75016249f2ac65e,4969,5.0, 2001-11-26 11:58:53 
2688,8e7cebf9a234c064b75016249f2ac65e,4970,2.0, 2001-11-26 12:00:05 
2689,8e7cebf9a234c064b75016249f2ac65e,4971,4.0, 2001-11-26 12:00:05 
2690,8e7cebf9a234c064b75016249f2ac65e,4973,5.0, 2002-07-15 16:56:10 
